begin	end	occ_power_gpu.0.direct_sample	occ_power_gpu.0.energy	occ_power_gpu.0.power_from_energy	occ_power_gpu.0.timestamp	occ_power_gpu.0.update_tag	occ_power_gpu.1.direct_sample	occ_power_gpu.1.energy	occ_power_gpu.1.power_from_energy	occ_power_gpu.1.timestamp	occ_power_gpu.1.update_tag	occ_power_mem.0.direct_sample	occ_power_mem.0.energy	occ_power_mem.0.power_from_energy	occ_power_mem.0.timestamp	occ_power_mem.0.update_tag	occ_power_mem.1.direct_sample	occ_power_mem.1.energy	occ_power_mem.1.power_from_energy	occ_power_mem.1.timestamp	occ_power_mem.1.update_tag	occ_power_proc.0.direct_sample	occ_power_proc.0.energy	occ_power_proc.0.power_from_energy	occ_power_proc.0.timestamp	occ_power_proc.0.update_tag	occ_power_proc.1.direct_sample	occ_power_proc.1.energy	occ_power_proc.1.power_from_energy	occ_power_proc.1.timestamp	occ_power_proc.1.update_tag	occ_power_proc_vdd.0.direct_sample	occ_power_proc_vdd.0.energy	occ_power_proc_vdd.0.power_from_energy	occ_power_proc_vdd.0.timestamp	occ_power_proc_vdd.0.update_tag	occ_power_proc_vdd.1.direct_sample	occ_power_proc_vdd.1.energy	occ_power_proc_vdd.1.power_from_energy	occ_power_proc_vdd.1.timestamp	occ_power_proc_vdd.1.update_tag	occ_power_proc_vdn.0.direct_sample	occ_power_proc_vdn.0.energy	occ_power_proc_vdn.0.power_from_energy	occ_power_proc_vdn.0.timestamp	occ_power_proc_vdn.0.update_tag	occ_power_proc_vdn.1.direct_sample	occ_power_proc_vdn.1.energy	occ_power_proc_vdn.1.power_from_energy	occ_power_proc_vdn.1.timestamp	occ_power_proc_vdn.1.update_tag	occ_power_system_bulk.0.direct_sample	occ_power_system_bulk.0.energy	occ_power_system_bulk.0.power_from_energy	occ_power_system_bulk.0.timestamp	occ_power_system_bulk.0.update_tag	taurus.EC08.PDU1.outlet8.power	taurus.EC08.PDU2.outlet4.power	taurus.taurusml5.power	taurus.taurusml5.ps0.power	taurus.taurusml5.ps1.power	experiment	thread_count	frequency	ddcm	utility
14040713387429688	14100749555318360	116.25	1.6295e+06	116.103	7.20433e+12	2.80882e+07	113.25	1.59725e+06	113.314	7.20433e+12	2.80882e+07	30.7778	379112	30.9051	7.20433e+12	2.80882e+07	20.6389	321485	20.5642	7.20433e+12	2.80882e+07	254.167	3.21282e+06	254.987	7.20433e+12	2.80882e+07	71.7778	1.89329e+06	71.8286	7.20433e+12	2.80882e+07	169.583	2.05736e+06	169.172	7.20433e+12	7.02204e+06	25.3889	1.09457e+06	25.3035	7.20433e+12	7.02204e+06	25.1389	338521	25.0489	7.20433e+12	7.02204e+06	23.1667	335644	23.2177	7.20433e+12	7.02204e+06	633.222	9.39396e+06	633.101	7.20433e+12	2.80882e+07	389.286	438.429	630.571	392.286	436.143	7	0	1	100	1094.01
14100749826042968	14160718022761718	116.694	1.63648e+06	116.718	7.23505e+12	2.82079e+07	113.889	1.60406e+06	113.868	7.23506e+12	2.8208e+07	31.4167	380983	31.4721	7.23505e+12	2.82079e+07	20.6111	322720	20.5777	7.23506e+12	2.8208e+07	258.139	3.22824e+06	258.622	7.23505e+12	2.82079e+07	71.8333	1.89761e+06	71.9331	7.23506e+12	2.8208e+07	169.944	2.06754e+06	170.154	7.23505e+12	7.05198e+06	25.25	1.09609e+06	25.2058	7.23506e+12	7.05199e+06	25.1111	340027	25.1479	7.23505e+12	7.05198e+06	23.3611	337040	23.3158	7.23506e+12	7.05199e+06	639.028	9.43217e+06	639.809	7.23505e+12	2.82079e+07	394.857	442.429	641	398.429	438.857	7	0	1	100	1151.18
14160718320695312	14220721560033204	116.611	1.6435e+06	116.661	7.26577e+12	2.83277e+07	113.694	1.6109e+06	113.829	7.26578e+12	2.83277e+07	32.4167	382887	31.9846	7.26577e+12	2.83277e+07	20.2778	323954	20.5325	7.26578e+12	2.83277e+07	257.444	3.24367e+06	255.491	7.26577e+12	2.83277e+07	71.8056	1.90194e+06	71.9352	7.26578e+12	2.83277e+07	168.722	2.07767e+06	167.436	7.26577e+12	7.08193e+06	25.3889	1.09763e+06	25.2826	7.26578e+12	7.08193e+06	25.1389	341537	25.134	7.26577e+12	7.08193e+06	23.1389	338438	23.2055	7.26578e+12	7.08193e+06	638.278	9.47052e+06	636.681	7.26577e+12	2.83277e+07	398.429	444	637.143	400.286	436.857	7	0	1	100	1205.37
14220721859158204	14280756882388672	115.667	1.65047e+06	115.719	7.29649e+12	2.84475e+07	112.722	1.61771e+06	112.941	7.2965e+12	2.84475e+07	32.5556	384822	32.5095	7.29649e+12	2.84475e+07	20.4722	325184	20.4738	7.2965e+12	2.84475e+07	257.528	3.25905e+06	256.801	7.29649e+12	2.84475e+07	72.8889	1.90629e+06	73.131	7.2965e+12	2.84475e+07	168.278	2.08775e+06	168.186	7.29649e+12	7.11187e+06	26.8611	1.09918e+06	26.636	7.2965e+12	7.11188e+06	25.0278	343042	25.0695	7.29649e+12	7.11187e+06	23.1667	339826	23.1035	7.2965e+12	7.11188e+06	638.639	9.50877e+06	638.053	7.29649e+12	2.84475e+07	396.571	443	642.429	399.286	438.429	7	0	1	100	1263.28
14280757184166016	14340766305679688	115.139	1.65739e+06	115.21	7.32722e+12	2.85673e+07	111.944	1.62446e+06	112.147	7.32722e+12	2.85673e+07	33.0556	386787	32.9972	7.32722e+12	2.85673e+07	20.3056	326411	20.4248	7.32722e+12	2.85673e+07	253.139	3.27437e+06	254.008	7.32722e+12	2.85673e+07	71.9722	1.91064e+06	71.8217	7.32722e+12	2.85673e+07	163.583	2.09775e+06	165.259	7.32722e+12	7.14182e+06	26.1111	1.10075e+06	25.5546	7.32722e+12	7.14182e+06	25.0556	344546	25.0636	7.32722e+12	7.14182e+06	23.0556	341210	23.0448	7.32722e+12	7.14182e+06	632.25	9.54688e+06	632.466	7.32722e+12	2.85673e+07	396.571	442.286	631.857	396.429	435.286	7	0	1	100	1315.69
14340766605824218	14400727381498046	115.028	1.6643e+06	115.121	7.35794e+12	2.8687e+07	111.972	1.63117e+06	111.917	7.35794e+12	2.86871e+07	33.5	388781	33.4677	7.35794e+12	2.8687e+07	20.2778	327635	20.3909	7.35794e+12	2.86871e+07	257.861	3.28964e+06	255.266	7.35794e+12	2.8687e+07	71.5	1.91494e+06	71.4553	7.35794e+12	2.86871e+07	168.917	2.10767e+06	165.817	7.35794e+12	7.17176e+06	25.3056	1.10228e+06	25.2084	7.35794e+12	7.17176e+06	25.1389	346051	25.1081	7.35794e+12	7.17176e+06	23.1667	342592	23.0579	7.35794e+12	7.17176e+06	636.361	9.58484e+06	633.738	7.35794e+12	2.8687e+07	393.143	440.286	632.286	394.714	435.143	7	0	1	100	1369.7
14400727713425782	14460728234761718	115.472	1.67122e+06	115.64	7.38866e+12	2.88068e+07	112.806	1.63792e+06	112.739	7.38866e+12	2.88068e+07	33.6667	390802	33.9012	7.38866e+12	2.88068e+07	20.3056	328859	20.3832	7.38866e+12	2.88068e+07	254.611	3.30494e+06	254.8	7.38866e+12	2.88068e+07	73.1389	1.9193e+06	72.9087	7.38866e+12	2.88068e+07	164.667	2.11757e+06	164.021	7.38866e+12	7.2017e+06	26.7778	1.10385e+06	26.5153	7.38866e+12	7.20171e+06	25.25	347561	25.2793	7.38866e+12	7.2017e+06	23.1667	343978	23.1392	7.38866e+12	7.20171e+06	636.667	9.62299e+06	636.906	7.38866e+12	2.88068e+07	393.857	441.714	634.714	397.143	438.429	7	0	1	100	1417.65
14460728588779296	14520779562326172	116.556	1.67818e+06	116.317	7.41938e+12	2.89266e+07	113.639	1.6447e+06	113.446	7.41938e+12	2.89266e+07	34.5556	392849	34.3149	7.41938e+12	2.89266e+07	20.5556	330082	20.4035	7.41938e+12	2.89266e+07	253.917	3.32022e+06	254.107	7.41938e+12	2.89266e+07	72.0833	1.92363e+06	71.9407	7.41938e+12	2.89266e+07	162.417	2.12736e+06	162.196	7.41938e+12	7.23165e+06	25.5	1.1054e+06	25.477	7.41938e+12	7.23165e+06	25.3889	349086	25.5498	7.41938e+12	7.23165e+06	23.1944	345370	23.2025	7.41938e+12	7.23165e+06	637.222	9.66121e+06	637.033	7.41938e+12	2.89266e+07	394.571	443	634	396.286	437.571	7	0	1	100	1463.86
14520779931564454	14580750592414062	116.778	1.68518e+06	116.939	7.4501e+12	2.90464e+07	114	1.65153e+06	113.984	7.4501e+12	2.90464e+07	35.0833	394923	34.8325	7.4501e+12	2.90464e+07	20.4722	331306	20.3858	7.4501e+12	2.90464e+07	256.222	3.33551e+06	255.477	7.4501e+12	2.90464e+07	72.8889	1.928e+06	73.0909	7.4501e+12	2.90464e+07	163.472	2.13712e+06	163.008	7.4501e+12	7.26159e+06	26.3611	1.10697e+06	26.5599	7.4501e+12	7.2616e+06	25.8611	350625	25.7795	7.4501e+12	7.26159e+06	23.4167	346768	23.4495	7.4501e+12	7.2616e+06	642.472	9.69962e+06	642.764	7.4501e+12	2.90464e+07	396.857	443.714	640.714	401.143	438.857	7	0	1	100	1521.15
14580750972621094	14640740782673828	116.389	1.69219e+06	116.371	7.48082e+12	2.91661e+07	113.556	1.65836e+06	113.555	7.48083e+12	2.91662e+07	34.6944	397012	34.7687	7.48082e+12	2.91661e+07	20.75	332539	20.7851	7.48083e+12	2.91662e+07	253.694	3.35083e+06	255.049	7.48082e+12	2.91661e+07	89.3333	1.93288e+06	89.4036	7.48083e+12	2.91662e+07	161.611	2.1469e+06	162.849	7.48082e+12	7.29154e+06	41.1111	1.10903e+06	41.4864	7.48083e+12	7.29154e+06	25.6111	352170	25.6313	7.48082e+12	7.29154e+06	23.5278	348181	23.4839	7.48083e+12	7.29154e+06	656.25	9.73863e+06	656.284	7.48082e+12	2.91661e+07	400.714	447.857	655.857	411.429	447.429	7	0	1	100	1604.97
14640741164539062	14700766536697266	115.639	1.69914e+06	115.49	7.51154e+12	2.92859e+07	112.472	1.66515e+06	112.684	7.51154e+12	2.92859e+07	34.9167	399099	34.7795	7.51154e+12	2.92859e+07	20.9722	333793	20.9971	7.51154e+12	2.92859e+07	252.972	3.36614e+06	255.046	7.51154e+12	2.92859e+07	101.083	1.93862e+06	101.313	7.51154e+12	2.92859e+07	161.056	2.15668e+06	163.023	7.51154e+12	7.32148e+06	51.9167	1.11185e+06	52.1374	7.51154e+12	7.32148e+06	25.5	353700	25.3817	7.51154e+12	7.32148e+06	23.6111	349594	23.6333	7.51154e+12	7.32148e+06	664.806	9.77833e+06	666.659	7.51154e+12	2.92859e+07	408.714	454.429	671	417.571	452.571	7	0	1	100	1686.93
14700766926009766	14760766067759766	115.083	1.70606e+06	115.1	7.54226e+12	2.94057e+07	112.278	1.67189e+06	112.144	7.54227e+12	2.94057e+07	34.6667	401186	34.7838	7.54226e+12	2.94057e+07	21.8056	335079	21.9169	7.54227e+12	2.94057e+07	257.639	3.38146e+06	255.518	7.54226e+12	2.94057e+07	119.056	1.94526e+06	119.199	7.54227e+12	2.94057e+07	165.889	2.16648e+06	163.385	7.54226e+12	7.35142e+06	67.5833	1.11546e+06	67.7368	7.54227e+12	7.35142e+06	25.3333	355219	25.2876	7.54226e+12	7.35142e+06	23.9167	351022	23.9693	7.54227e+12	7.35142e+06	686.917	9.81892e+06	685.643	7.54226e+12	2.94057e+07	416.714	459.857	686.286	428.571	460.857	7	0	1	100	1769.47
14760766480904296	14820776368361328	115.139	1.71296e+06	115.219	7.57298e+12	2.95255e+07	112.639	1.67862e+06	112.424	7.57299e+12	2.95255e+07	34.3889	403276	34.8501	7.57298e+12	2.95255e+07	22.6111	336417	22.6611	7.57299e+12	2.95255e+07	254.583	3.39677e+06	255.456	7.57298e+12	2.95255e+07	131.889	1.95281e+06	131.838	7.57299e+12	2.95255e+07	163.389	2.17627e+06	163.262	7.57298e+12	7.38136e+06	78.4167	1.11987e+06	78.4904	7.57299e+12	7.38137e+06	25.3611	356740	25.4987	7.57298e+12	7.38136e+06	24	352460	24.0019	7.57299e+12	7.38137e+06	697.806	9.86043e+06	698.625	7.57298e+12	2.95255e+07	424.714	468.143	696.714	435.571	469	7	0	1	100	1848.54
14820776784558594	14880786707056640	116.111	1.71989e+06	115.791	7.6037e+12	2.96452e+07	113.361	1.68539e+06	113.4	7.60371e+12	2.96453e+07	34.8611	405371	34.9609	7.6037e+12	2.96452e+07	23.3333	337802	23.5112	7.60371e+12	2.96453e+07	256.139	3.41212e+06	256.072	7.6037e+12	2.96452e+07	149.944	1.96127e+06	150.101	7.60371e+12	2.96453e+07	163.528	2.18606e+06	163.264	7.6037e+12	7.41131e+06	94.1389	1.12505e+06	94.152	7.60371e+12	7.41131e+06	25.8056	358274	25.6457	7.6037e+12	7.41131e+06	24.1111	353902	24.0598	7.60371e+12	7.41131e+06	721.056	9.90304e+06	720.921	7.6037e+12	2.96452e+07	433.571	476.571	721	447.714	478.714	7	0	1	100	1929.15
14880787128970704	14940774814240234	116.556	1.72686e+06	116.469	7.63443e+12	2.9765e+07	114.028	1.69222e+06	114.008	7.63443e+12	2.9765e+07	35.1667	407473	35.1036	7.63443e+12	2.9765e+07	24.5	339237	24.2997	7.63443e+12	2.9765e+07	255.75	3.42747e+06	255.979	7.63443e+12	2.9765e+07	161.75	1.97067e+06	161.858	7.63443e+12	2.9765e+07	163.056	2.19585e+06	163.103	7.63443e+12	7.44125e+06	104.111	1.13103e+06	103.946	7.63443e+12	7.44126e+06	25.9167	359821	25.8881	7.63443e+12	7.44125e+06	24.3889	355354	24.3857	7.63443e+12	7.44126e+06	734.028	9.94671e+06	733.676	7.63443e+12	2.9765e+07	444.714	485.857	730.143	455	486.857	7	0	1	100	2007.75
14940775323248046	15000770434390624	117.222	1.73387e+06	117.199	7.66515e+12	2.98848e+07	114.528	1.69908e+06	114.635	7.66515e+12	2.98848e+07	35.5	409583	35.2513	7.66515e+12	2.98848e+07	25.1389	340715	24.981	7.66515e+12	2.98848e+07	256.056	3.44285e+06	256.421	7.66515e+12	2.98848e+07	179.056	1.98095e+06	179.323	7.66515e+12	2.98848e+07	161.556	2.20564e+06	163.145	7.66515e+12	7.4712e+06	117	1.13773e+06	118.211	7.66515e+12	7.4712e+06	25.9722	361377	25.9463	7.66515e+12	7.4712e+06	24.9722	356837	24.9675	7.66515e+12	7.4712e+06	754.417	9.99141e+06	754.699	7.66515e+12	2.98848e+07	452.571	494.571	754.143	465.714	495.429	7	0	1	100	2088.32
15000770847529296	15060772453480468	116.194	1.74087e+06	116.193	7.69587e+12	3.00046e+07	113.806	1.70593e+06	113.887	7.69587e+12	3.00046e+07	35.4444	411703	35.3985	7.69587e+12	3.00046e+07	25.4444	342234	25.6339	7.69587e+12	3.00046e+07	253.472	3.45823e+06	256.22	7.69587e+12	3.00046e+07	190.139	1.99218e+06	190.486	7.69587e+12	3.00046e+07	160.25	2.21543e+06	163.158	7.69587e+12	7.50114e+06	126.917	1.14521e+06	127.33	7.69587e+12	7.50114e+06	25.9722	362932	25.8896	7.69587e+12	7.50114e+06	24.8889	358334	24.952	7.69587e+12	7.50114e+06	762.667	1.00371e+07	763.641	7.69587e+12	3.00046e+07	462.286	503.857	767.857	470.714	499.714	7	0	1	100	2169.58
15060772906640624	15120750922767578	115.389	1.74782e+06	115.439	7.72659e+12	3.01243e+07	113.083	1.71274e+06	113.179	7.72659e+12	3.01244e+07	35.6667	413829	35.4829	7.72659e+12	3.01243e+07	26.2778	343794	26.3394	7.72659e+12	3.01244e+07	255.667	3.4736e+06	256.326	7.72659e+12	3.01243e+07	207.583	2.00416e+06	207.602	7.72659e+12	3.01244e+07	164.417	2.22522e+06	163.495	7.72659e+12	7.53108e+06	141.306	1.15329e+06	140.908	7.72659e+12	7.53109e+06	25.8611	364484	25.8567	7.72659e+12	7.53108e+06	24.9722	359830	24.97	7.72659e+12	7.53109e+06	779.5	1.00834e+07	779.64	7.72659e+12	3.01243e+07	467.714	510.143	773.286	479	509.286	7	0	1	100	2252.47
15120751461880860	15180777133757812	114.944	1.75473e+06	115.103	7.75731e+12	3.02441e+07	112.667	1.71952e+06	112.686	7.75731e+12	3.02441e+07	35.3056	415962	35.5896	7.75731e+12	3.02441e+07	27.1944	345395	27.0073	7.75731e+12	3.02441e+07	256.611	3.48899e+06	256.372	7.75731e+12	3.02441e+07	217.861	2.01695e+06	217.479	7.75731e+12	3.02441e+07	164.472	2.23504e+06	163.608	7.75731e+12	7.56103e+06	148.861	1.16201e+06	148.614	7.75731e+12	7.56103e+06	25.6944	366032	25.7863	7.75731e+12	7.56103e+06	25	361329	25.0082	7.75731e+12	7.56103e+06	789.444	1.01306e+07	790.046	7.75731e+12	3.02441e+07	475.286	517.143	787.429	483.143	515	7	0	1	100	2329.36
15180777605998046	15240755486367188	115.194	1.76165e+06	115.47	7.78803e+12	3.03639e+07	113.278	1.72629e+06	113.275	7.78804e+12	3.03639e+07	35.75	418103	35.7974	7.78803e+12	3.03639e+07	27.5	347032	27.5791	7.78804e+12	3.03639e+07	256.611	3.50437e+06	256.823	7.78803e+12	3.03639e+07	231.278	2.03044e+06	231.542	7.78804e+12	3.03639e+07	163.722	2.24486e+06	163.665	7.78803e+12	7.59097e+06	159.056	1.17127e+06	159.531	7.78804e+12	7.59098e+06	25.8889	367581	25.8708	7.78803e+12	7.59097e+06	25.0556	362832	25.0874	7.78804e+12	7.59098e+06	805.861	1.01784e+07	805.55	7.78803e+12	3.03639e+07	481.286	523.143	808.857	491.429	521.857	7	0	1	100	2404.46
15240755968583984	15300767443156250	116.306	1.76859e+06	116.128	7.81875e+12	3.04837e+07	113.944	1.7331e+06	113.938	7.81876e+12	3.04837e+07	35.8056	420254	35.8936	7.81875e+12	3.04837e+07	27.9722	348705	28.1463	7.81876e+12	3.04837e+07	256.667	3.51977e+06	256.372	7.81875e+12	3.04837e+07	233.222	2.04442e+06	233.844	7.81876e+12	3.04837e+07	163.278	2.25466e+06	163.119	7.81875e+12	7.62092e+06	160.028	1.18088e+06	160.124	7.81876e+12	7.62092e+06	25.9444	369135	25.9542	7.81875e+12	7.62092e+06	25.5833	364348	25.4998	7.81876e+12	7.62092e+06	808.111	1.02269e+07	809.167	7.81875e+12	3.04837e+07	486.857	530.714	810.143	494.857	524.571	7	0	1	100	2462.19
15300767949511718	15360763698986328	117.028	1.77558e+06	116.867	7.84947e+12	3.06034e+07	114.472	1.73996e+06	114.578	7.84948e+12	3.06034e+07	35.9167	422411	35.9929	7.84947e+12	3.06034e+07	28.8611	350410	28.7215	7.84948e+12	3.06034e+07	257.667	3.53516e+06	256.548	7.84947e+12	3.06034e+07	243.583	2.05875e+06	244.258	7.84948e+12	3.06034e+07	161.167	2.26445e+06	163.154	7.84947e+12	7.65086e+06	166.389	1.19071e+06	167.908	7.84948e+12	7.65086e+06	25.9722	370694	25.9958	7.84947e+12	7.65086e+06	25.8889	365887	25.7709	7.84948e+12	7.65086e+06	821.222	1.02758e+07	822.364	7.84947e+12	3.06034e+07	490.286	534.143	825.286	500.571	531	7	0	1	100	2532.45
15360764202970704	15420763251601562	117.222	1.78262e+06	117.218	7.88019e+12	3.07232e+07	114.667	1.74685e+06	114.857	7.8802e+12	3.07232e+07	36.1111	424571	36.0233	7.88019e+12	3.07232e+07	29.2222	352152	29.3415	7.8802e+12	3.07232e+07	255.806	3.55056e+06	256.519	7.88019e+12	3.07232e+07	245.361	2.07346e+06	245.136	7.8802e+12	3.07232e+07	162.361	2.27424e+06	163.053	7.88019e+12	7.6808e+06	168.25	1.2008e+06	168.038	7.8802e+12	7.68081e+06	26	372254	25.9977	7.88019e+12	7.6808e+06	25.9167	367439	25.9139	7.8802e+12	7.68081e+06	822.139	1.03253e+07	824.168	7.88019e+12	3.07232e+07	496.429	538.429	820.286	501.286	533	7	0	1	100	2594.42
15420763763054688	15480773988740234	115.833	1.78961e+06	116.037	7.91091e+12	3.0843e+07	114.056	1.75371e+06	113.927	7.91092e+12	3.0843e+07	35.9167	426735	36.106	7.91091e+12	3.0843e+07	29.7778	353927	29.7855	7.91092e+12	3.0843e+07	254.861	3.56593e+06	256.203	7.91091e+12	3.0843e+07	248.278	2.08828e+06	247.773	7.91092e+12	3.0843e+07	163.944	2.28402e+06	162.993	7.91091e+12	7.71075e+06	169.556	1.21094e+06	169.102	7.91092e+12	7.71075e+06	25.9444	373812	25.9148	7.91091e+12	7.71075e+06	25.9444	368993	25.9236	7.91092e+12	7.71075e+06	825.083	1.03748e+07	825.043	7.91091e+12	3.0843e+07	497	539	829	501.857	532.429	7	0	1	100	2654.51
15480774513423828	15540793575945312	115.444	1.79655e+06	115.401	7.94164e+12	3.09628e+07	113.5	1.76052e+06	113.272	7.94164e+12	3.09628e+07	36.1389	428904	36.1856	7.94164e+12	3.09628e+07	30.2778	355729	30.2924	7.94164e+12	3.09628e+07	256.139	3.58132e+06	256.501	7.94164e+12	3.09628e+07	249.722	2.10319e+06	249.549	7.94164e+12	3.09628e+07	164.056	2.29381e+06	163.459	7.94164e+12	7.74069e+06	169.694	1.22109e+06	169.476	7.94164e+12	7.74069e+06	25.8889	375364	25.8358	7.94164e+12	7.74069e+06	25.8611	370548	25.917	7.94164e+12	7.74069e+06	826.583	1.04243e+07	826.491	7.94164e+12	3.09628e+07	497.571	540	825.286	500.714	533.143	7	0	1	100	2712.14
15540794108806640	15600818253474610	115.194	1.80346e+06	115.15	7.97236e+12	3.10825e+07	113.278	1.76731e+06	112.963	7.97236e+12	3.10826e+07	36.4444	431078	36.2901	7.97236e+12	3.10825e+07	30.6111	357557	30.6719	7.97236e+12	3.10826e+07	257.75	3.59672e+06	256.57	7.97236e+12	3.10825e+07	251.028	2.11821e+06	251.261	7.97236e+12	3.10826e+07	164.417	2.30363e+06	163.549	7.97236e+12	7.77063e+06	170.694	1.2313e+06	170.809	7.97236e+12	7.77064e+06	25.8889	376915	25.878	7.97236e+12	7.77063e+06	25.9444	372105	25.9583	7.97236e+12	7.77064e+06	829.083	1.04739e+07	827.939	7.97236e+12	3.10825e+07	498	540.714	827.429	502.143	534.429	7	0	1	100	2770.57
15600818795460938	15660799775250000	115.806	1.81039e+06	115.703	8.00308e+12	3.12023e+07	113.639	1.77411e+06	113.644	8.00308e+12	3.12023e+07	36.2222	433258	36.3896	8.00308e+12	3.12023e+07	31.0833	359410	31.108	8.00308e+12	3.12023e+07	255.139	3.61213e+06	256.562	8.00308e+12	3.12023e+07	249.778	2.1333e+06	252.289	8.00308e+12	3.12023e+07	162.056	2.31344e+06	163.176	8.00308e+12	7.80058e+06	169.944	1.24154e+06	171.073	8.00308e+12	7.80058e+06	25.9722	378472	25.9883	8.00308e+12	7.80058e+06	25.9722	373664	26.0224	8.00308e+12	7.80058e+06	829.528	1.05237e+07	830.992	8.00308e+12	3.12023e+07	499	542	830.429	503.571	535.429	7	0	1	100	2826.84
15660800338294922	15720771830248046	116.583	1.81735e+06	116.376	8.0338e+12	3.13221e+07	114.333	1.78095e+06	114.287	8.0338e+12	3.13221e+07	36.3333	435444	36.4638	8.0338e+12	3.13221e+07	31.6111	361289	31.5114	8.0338e+12	3.13221e+07	253.833	3.62752e+06	256.589	8.0338e+12	3.13221e+07	254.556	2.14855e+06	255.307	8.0338e+12	3.13221e+07	158.861	2.32323e+06	163.092	8.0338e+12	7.83052e+06	171.778	1.25186e+06	172.128	8.0338e+12	7.83052e+06	26.0556	380032	26.026	8.0338e+12	7.83052e+06	26.0556	375227	26.0964	8.0338e+12	7.83052e+06	834.861	1.05737e+07	835.601	8.0338e+12	3.13221e+07	501.429	544.429	836.571	505.857	538.143	7	0	1	100	2880.22
15720772390478516	15780771244556640	117.139	1.82435e+06	117.043	8.06452e+12	3.14419e+07	114.833	1.78782e+06	114.949	8.06452e+12	3.14419e+07	36.5	437631	36.4396	8.06452e+12	3.14419e+07	31.8889	363195	32.0041	8.06452e+12	3.14419e+07	259.917	3.64292e+06	256.767	8.06452e+12	3.14419e+07	256.083	2.16391e+06	256.557	8.06452e+12	3.14419e+07	165.722	2.33302e+06	163.061	8.06452e+12	7.86046e+06	171.472	1.26218e+06	171.995	8.06452e+12	7.86047e+06	26.0556	381595	26.0778	8.06452e+12	7.86046e+06	26.1944	376798	26.2721	8.06452e+12	7.86047e+06	839.972	1.06239e+07	838.783	8.06452e+12	3.14419e+07	503.857	546.714	837.143	507.714	540.571	7	0	1	100	2931.04
15780771824601562	15840795682371094	116.444	1.83138e+06	116.543	8.09524e+12	3.15616e+07	114.583	1.79472e+06	114.496	8.09525e+12	3.15617e+07	36.5278	439819	36.4845	8.09524e+12	3.15616e+07	32.1389	365124	32.317	8.09525e+12	3.15617e+07	255.389	3.65832e+06	256.116	8.09524e+12	3.15616e+07	250.639	2.1791e+06	249.804	8.09525e+12	3.15617e+07	163.056	2.3428e+06	162.835	8.09524e+12	7.89041e+06	167.556	1.27234e+06	166.772	8.09525e+12	7.89041e+06	26.0278	383159	26.0268	8.09524e+12	7.89041e+06	26.2222	378374	26.2139	8.09525e+12	7.89041e+06	830.111	1.06741e+07	831.372	8.09524e+12	3.15616e+07	504.143	547.286	830.143	503.714	535.429	7	0	1	100	2974.93
15840796285218750	15900810413017578	115.667	1.83834e+06	115.621	8.12596e+12	3.16814e+07	113.694	1.80157e+06	113.723	8.12597e+12	3.16814e+07	36.3333	442009	36.5273	8.12596e+12	3.16814e+07	32.8056	367078	32.8005	8.12597e+12	3.16814e+07	255.889	3.67368e+06	255.9	8.12596e+12	3.16814e+07	256.194	2.19427e+06	255.741	8.12597e+12	3.16814e+07	163.583	2.35256e+06	162.793	8.12596e+12	7.92035e+06	171.472	1.28248e+06	170.922	8.12597e+12	7.92036e+06	25.9444	384719	25.9433	8.12596e+12	7.92035e+06	26.2222	379946	26.1688	8.12597e+12	7.92036e+06	835.278	1.07241e+07	835.601	8.12596e+12	3.16814e+07	501.429	544.714	835.857	506.714	538	7	0	1	100	3041.59
15900810689941406	15960850392248046	114.917	1.84526e+06	114.909	8.15668e+12	3.18012e+07	113.417	1.80839e+06	113.619	8.15669e+12	3.18012e+07	21.3333	443748	21.4962	8.15668e+12	3.18012e+07	20.9722	368689	20.9813	8.15669e+12	3.18012e+07	95.1111	3.68419e+06	95.3123	8.15668e+12	3.18012e+07	71.8611	2.20429e+06	72.2061	8.15669e+12	3.18012e+07	38.1389	2.35859e+06	38.4992	8.15668e+12	7.9503e+06	25	1.28853e+06	25.1977	8.15669e+12	7.9503e+06	22.9722	386185	22.9647	8.15668e+12	7.9503e+06	23.1667	381429	23.1757	8.15669e+12	7.9503e+06	460.861	1.07631e+07	460.737	8.15668e+12	3.18012e+07	457.143	489.571	459.571	298.714	338	8	0	1	100	40.6192
15960850543914062	16020849057003906	114.917	1.85214e+06	114.963	8.1874e+12	3.1921e+07	113.417	1.81519e+06	113.517	8.18741e+12	3.1921e+07	22.3333	445058	22.2181	8.1874e+12	3.1921e+07	20.9722	369947	20.9638	8.18741e+12	3.1921e+07	114.306	3.69046e+06	113.828	8.1874e+12	3.1921e+07	72.3333	2.20864e+06	72.4547	8.18741e+12	3.1921e+07	55.5556	2.36139e+06	54.891	8.1874e+12	7.98024e+06	25.0833	1.29005e+06	25.3139	8.18741e+12	7.98024e+06	23	387564	22.9999	8.1874e+12	7.98024e+06	23.3056	382820	23.265	8.18741e+12	7.98024e+06	480.583	1.07914e+07	480.277	8.1874e+12	3.1921e+07	302.143	351.857	479.143	309.286	347.857	8	0	1	100	78.1395
